,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
452,181104.0,2.0,146.0,10.0,0.0,0.0,0.0,0.0,40664.0,395192.0,2507932.0,3935710.0,2275924.0,353806.0,24044.0,0.0,5058156.0,0.0,0.0,0.0,261330.0,334432.0,11256292.0,11046102.0,1340000.0,311068.0,6.0,0.0,0.0,0.0,238.0,58.0,0.0,0.0,0.0,0.0,0.0,10188.0,358858.0,2761698.0,6402528.0,0.0,9964.0,1642.0,2580.0,6432.0,124284.0,8842786.0,229652.0,315932.0,0.0,0.0,2273528.0,1700620.0,2478642.0,1173866.0,568392.0,411350.0,357504.0,433494.0,98052.0,37824.0,12859004.0,5560.0,3456.0,4054.0,0.0,5058156.0,77330.0,997274.0,340158.0,107240.0,133280.0,115740.0,144900.0,97320.0,130440.0,101760.0,88720.0,91980.0,181104.81,12859004.0,12859004.0,12812220.0,43124.0,58594.0,69788.0,746280.0,9539510.0,1209600.0,220074.0,0.0,6.0,0.0,8631929.28,0.0,897181.44,0.0,1886.0,14632.0,91450.0,334240.0,944588.0,1413642.0,1529880.0,1960232.0,2148574.0,1008482.0,87552.0,944.0,23122.0,12859004.0,0.0,15284.0,1662.0,3818.0,608762.0,246626.0,2836664.0,5738158.0,82274.0,24.0,0.0,10.0,28.0,216952.0,141802.0,0.0,146.0,0.0,0.0,391010.0,13084.0,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40292.0,22560.0,4580.0,8415814.0,1478714.0,278484.0,44800.0,675220.0,185140.0,8147548.0,24216.0,0.0,0.0,692360.0,6158.88,3866.0,949610.0,966940.0,615432.0,252700.0,518370.0,548374.0,1061898.0,4530512.0,89420.0,16.0,0.0,0.0
453,154456.0,6.0,11994.0,4644.0,152.0,392.0,0.0,0.0,0.0,28392.0,1611864.0,6675742.0,3488608.0,762412.0,99380.0,11540.0,5364174.0,0.0,0.0,0.0,33908.0,50278.0,10873208.0,9040128.0,7520842.0,1553154.0,0.0,0.0,0.0,0.0,2556.0,4696.0,0.0,0.0,0.0,0.0,0.0,0.0,70852.0,2673306.0,9933780.0,0.0,22618.0,13940.0,24302.0,51458.0,195332.0,6336856.0,6027464.0,3672.0,2296.0,0.0,5852840.0,4152632.0,946232.0,463294.0,281096.0,199314.0,162146.0,159646.0,110510.0,350228.0,18430286.0,25788.0,16048.0,3718.0,2.0,5364174.0,175104.0,5845038.0,1669262.0,581920.0,582800.0,588000.0,612820.0,576500.0,574700.0,563180.0,591940.0,129640.0,154456.87,18430286.0,18430286.0,18284058.0,46581.0,232.0,12108.0,258760.0,12688214.0,1209600.0,426190.0,0.0,324.0,0.0,9485587.2,853861.44,2334295.68,2082.0,5492.0,0.0,572.0,217620.0,2432026.0,5987894.0,2844546.0,902968.0,239954.0,38002.0,14356.0,104.0,126.0,18430286.0,0.0,27150.0,3752.0,2190308.0,1262318.0,879452.0,7700662.0,605190.0,8960.0,146.0,0.0,7710.0,9486.0,9527164.0,4674598.0,520.0,5096.0,0.0,0.0,9620018.0,22486.0,2520.0,0.0,0.0,80.0,857614.0,0.0,0.0,0.0,0.0,90630.0,26358.0,4140.0,24314004.0,2745666.0,501890.0,58042.0,87400.0,9102.0,18166106.0,242010.0,52.0,1502.0,4456890.0,7541.78,7832.0,3295056.0,2367018.0,1395386.0,571856.0,542710.0,4028400.0,470480.0,6948.0,64.0,20.0,82.0,48.0
454,223156.0,0.0,1184.0,1006.0,0.0,0.0,0.0,0.0,0.0,5492.0,2545688.0,9303144.0,5199326.0,1692428.0,307006.0,14220.0,8620368.0,0.0,24.0,0.0,14530.0,21012.0,16216262.0,14247502.0,3299212.0,1790636.0,0.0,0.0,0.0,0.0,3954.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,17806.0,3662166.0,15387332.0,0.0,10766.0,1470.0,2226.0,4168.0,42526.0,11680796.0,7325352.0,0.0,0.0,0.0,8827106.0,4022530.0,1606110.0,1001248.0,656648.0,487066.0,395730.0,349728.0,179712.0,1541426.0,19531422.0,1530.0,452.0,1016.0,10.0,8620368.0,327292.0,1234836.0,2060920.0,232020.0,192640.0,201580.0,208420.0,205380.0,153500.0,186700.0,182320.0,32520.0,223156.17,19531422.0,19531422.0,19414150.0,87166.0,2582.0,4452.0,154900.0,19072500.0,1209600.0,665252.0,0.0,1158.0,0.0,13239475.2,582849.6,5238241.92,30.0,1364.0,0.0,0.0,189970.0,1865066.0,7094036.0,5473320.0,2028352.0,1640350.0,628248.0,147962.0,848.0,928.0,19531422.0,0.0,15860.0,2080.0,4649070.0,1442736.0,1446888.0,10375614.0,1113492.0,21436.0,128.0,0.0,974.0,1154.0,12885410.0,1820896.0,0.0,510.0,0.0,0.0,13458302.0,21066.0,6124.0,0.0,0.0,38170.0,586724.0,0.0,0.0,0.0,0.0,144740.0,85248.0,14032.0,55769586.0,9720470.0,761514.0,136046.0,325000.0,76594.0,19325546.0,40362.0,0.0,0.0,222154550.0,4385.42,4240.0,6022506.0,3202788.0,1993446.0,960890.0,1358372.0,862716.0,1189454.0,3444264.0,32690.0,178.0,0.0,0.0
455,970134.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,25580.0,1702608.0,3736840.0,881468.0,78246.0,12122.0,142.0,28253156.0,0.0,28.0,0.0,1385830.0,2022028.0,52821802.0,49124658.0,8111900.0,3664564.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11600.0,2934008.0,3491398.0,0.0,14410.0,7312.0,8368.0,14662.0,32788.0,4019442.0,2339988.0,36.0,0.0,0.0,2206658.0,1417534.0,937194.0,509400.0,325022.0,219654.0,159382.0,126224.0,65950.0,469988.0,62332044.0,136.0,22.0,40.0,8.0,28253156.0,711286.0,2980352.0,5092366.0,164880.0,132580.0,144840.0,156860.0,157540.0,167640.0,180220.0,176720.0,58320.0,970133.34,62332044.0,62332044.0,6499572.0,36715.0,0.0,85214.0,515900.0,6440490.0,1209600.0,151998.0,0.0,50.0,0.0,48034005.12,0.0,12284894.4,40.0,1648.0,0.0,0.0,139956.0,836240.0,1623870.0,1282726.0,736104.0,623276.0,725190.0,469644.0,2.0,2.0,62332044.0,0.0,8276.0,1198.0,369614.0,387612.0,377106.0,4052158.0,1222780.0,18146.0,116.0,0.0,22.0,6.0,5477586.0,9938.0,0.0,18.0,0.0,0.0,5477656.0,5004.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361812.0,21982.0,5526.0,8293848.0,1267192.0,142698.0,29358.0,11980.0,1216.0,6495678.0,25602.0,0.0,0.0,0.0,2074.32,2570.0,997434.0,1117310.0,410160.0,171150.0,318132.0,371092.0,395514.0,2628962.0,27252.0,0.0,0.0,0.0
456,99918.0,2.0,5318.0,4152.0,0.0,0.0,0.0,0.0,0.0,134492.0,3084204.0,2548060.0,274668.0,4054.0,38.0,0.0,2926370.0,14502.0,0.0,0.0,104998.0,175190.0,5174630.0,4409680.0,5111744.0,796530.0,0.0,0.0,0.0,0.0,668.0,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,168044.0,3768900.0,2108572.0,0.0,37354.0,23192.0,27944.0,35624.0,45272.0,3315356.0,2558008.0,2766.0,0.0,0.0,2552234.0,1076148.0,564032.0,378752.0,294244.0,208370.0,159234.0,129336.0,61442.0,621724.0,10391096.0,7450.0,7632.0,20116.0,34.0,2926370.0,74408.0,4464768.0,645428.0,528040.0,549460.0,581120.0,571340.0,632740.0,628780.0,585540.0,676100.0,355280.0,99918.17,10391096.0,10391096.0,10370976.0,35050.0,20.0,69194.0,711180.0,6045066.0,1209600.0,284934.0,22.0,130.0,0.0,5634982.08,0.0,410264.64,1314.0,5432.0,0.0,0.0,101808.0,658168.0,1642430.0,1762176.0,977242.0,582278.0,296580.0,24834.0,210.0,226.0,10391096.0,0.0,16216.0,2836.0,279346.0,217262.0,318258.0,4357598.0,833098.0,20746.0,156.0,0.0,3192.0,3854.0,5678208.0,2717848.0,0.0,230876.0,0.0,0.0,5679770.0,8210.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43270.0,21442.0,4736.0,18046610.0,1905776.0,206148.0,23432.0,15711380.0,1571698.0,10150310.0,98846.0,0.0,0.0,253240.0,5908.38,5568.0,446430.0,1167418.0,788048.0,354036.0,564556.0,608822.0,1858022.0,247184.0,11000.0,0.0,0.0,0.0
457,328380.0,0.0,636.0,296.0,0.0,0.0,0.0,1932.0,122952.0,802924.0,3995434.0,2483472.0,1067674.0,207290.0,8480.0,582.0,8569418.0,0.0,72.0,0.0,791462.0,1032758.0,15323716.0,15164636.0,2157890.0,601366.0,16.0,0.0,0.0,0.0,1234.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,62750.0,2786696.0,5826028.0,15266.0,14450.0,11952.0,25262.0,56114.0,244812.0,7223744.0,401384.0,713022.0,0.0,0.0,2374124.0,2971712.0,1528516.0,787504.0,377162.0,206312.0,138778.0,114982.0,56284.0,135366.0,18275710.0,33282.0,16084.0,18714.0,6.0,8569418.0,140168.0,1213494.0,938158.0,187380.0,146780.0,220000.0,180660.0,166880.0,196960.0,69680.0,67940.0,17660.0,328380.46,18275710.0,18275710.0,18103868.0,44684.0,1808.0,108614.0,102720.0,16770866.0,1209600.0,233136.0,0.0,450.0,0.0,15131123.52,0.0,1627417.92,298.0,1248.0,88848.0,294812.0,707736.0,827052.0,1479898.0,1766248.0,1358000.0,1222720.0,919588.0,25838.0,226.0,266.0,18275710.0,0.0,7622.0,934.0,151880.0,234396.0,155666.0,5008066.0,3115696.0,16418.0,62.0,0.0,410.0,1136.0,14342532.0,9133346.0,0.0,1214.0,0.0,0.0,15274706.0,8392.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78782.0,63000.0,14448.0,18731284.0,2551680.0,391276.0,51346.0,1707540.0,186432.0,18033138.0,102482.0,0.0,0.0,14211230.0,2411.28,2348.0,858166.0,429960.0,418522.0,238726.0,612060.0,523978.0,1308464.0,4239002.0,61516.0,346.0,0.0,0.0
458,159404.0,0.0,894.0,844.0,0.0,0.0,0.0,0.0,0.0,17084.0,1738978.0,2344820.0,676510.0,95348.0,18970.0,672.0,6309696.0,0.0,302.0,0.0,345804.0,476216.0,13314434.0,11946256.0,3221540.0,1481498.0,0.0,0.0,0.0,0.0,5296.0,12070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439694.0,4452688.0,0.0,2874.0,1384.0,2040.0,2640.0,4134.0,2639096.0,2229828.0,10386.0,0.0,0.0,2572006.0,1166168.0,326198.0,214680.0,147612.0,110162.0,94206.0,78230.0,42704.0,140416.0,16883900.0,3352.0,9200.0,2312.0,8.0,6309696.0,225712.0,1277400.0,1940448.0,245240.0,222000.0,229040.0,226380.0,255480.0,211300.0,228240.0,256760.0,179680.0,159403.9,16883900.0,16883900.0,5212798.0,17198.0,4300.0,103150.0,1136440.0,4894858.0,1209600.0,522714.0,6.0,298.0,0.0,10119510.72,770087.04,5004611.52,0.0,658.0,0.0,140.0,428682.0,1665870.0,1700502.0,851868.0,217544.0,25124.0,2598.0,54.0,322.0,342.0,16883900.0,0.0,5980.0,960.0,1002288.0,707324.0,289954.0,2573420.0,284224.0,28114.0,118.0,0.0,594.0,21266.0,10218138.0,2776924.0,0.0,40.0,0.0,0.0,10228132.0,23352.0,1014.0,0.0,0.0,8030.0,774004.0,0.0,0.0,0.0,0.0,95756.0,36990.0,6012.0,18597454.0,4860002.0,589382.0,93058.0,67980.0,10710.0,4414088.0,38762.0,0.0,0.0,11983040.0,1864.94,1902.0,1683582.0,824894.0,684460.0,311774.0,659602.0,98450.0,62866.0,562496.0,4258.0,0.0,0.0,0.0
459,546540.0,0.0,5940.0,5044.0,0.0,0.0,0.0,0.0,9996.0,1937912.0,12706486.0,15301948.0,6076088.0,851730.0,87538.0,6008.0,17693938.0,9094.0,0.0,0.0,1024284.0,1489242.0,31125138.0,28471178.0,8045004.0,3046056.0,0.0,0.0,0.0,0.0,2736.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,507070.0,36464838.0,5552.0,29790.0,4414.0,6002.0,15164.0,127624.0,13341954.0,21398928.0,1981788.0,72042.0,0.0,10238418.0,11974134.0,6702904.0,2564152.0,1446710.0,1048448.0,818710.0,639402.0,329004.0,1215824.0,40199360.0,10912.0,2738.0,65726.0,66.0,17693938.0,540522.0,3753270.0,4267738.0,221380.0,238980.0,265700.0,216380.0,213320.0,234540.0,256360.0,261480.0,28180.0,546539.66,40199360.0,40199360.0,39845990.0,179723.0,1056.0,99220.0,231260.0,37017246.0,1209600.0,1132926.0,2634.0,3408.0,0.0,30136248.96,0.0,6853472.64,56.0,3158.0,358.0,180082.0,2384914.0,4362442.0,9676162.0,8886076.0,4262916.0,3826998.0,2947982.0,449776.0,4.0,14.0,40199360.0,0.0,44342.0,5304.0,2998816.0,2718872.0,2638752.0,23754660.0,4702722.0,113126.0,1090.0,22.0,4840.0,2848.0,29935352.0,12134960.0,43606.0,16772.0,0.0,0.0,30392824.0,26600.0,3838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271082.0,92168.0,18022.0,33276424.0,5354530.0,553078.0,250768.0,7540.0,2506.0,39491824.0,4696.0,0.0,0.0,545539550.0,12885.88,12070.0,7094432.0,5965782.0,4218864.0,1838838.0,2167766.0,3087818.0,5600082.0,6990118.0,14006.0,0.0,0.0,0.0
460,523142.0,0.0,2626.0,2218.0,0.0,0.0,0.0,29638.0,351384.0,3543548.0,13444094.0,15102680.0,5433624.0,701100.0,43326.0,804.0,16601776.0,42120.0,62.0,0.0,1277338.0,1930498.0,27515660.0,22458226.0,11301122.0,5535740.0,12.0,0.0,0.0,0.0,8616.0,2174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6622190.0,31675836.0,352172.0,28506.0,4326.0,4464.0,4924.0,50884.0,33598218.0,2414734.0,2544136.0,6.0,0.0,16435990.0,4976158.0,4284092.0,3016530.0,2239898.0,1569244.0,1263546.0,1095768.0,548734.0,3220238.0,40098706.0,9042.0,13662.0,7022.0,1014.0,16601776.0,506628.0,2242910.0,9004992.0,348680.0,396100.0,442900.0,426040.0,378580.0,316760.0,276260.0,297740.0,61100.0,523142.54,40098706.0,40098706.0,39581238.0,209357.0,8408.0,83708.0,133320.0,38662612.0,1209600.0,780630.0,1274.0,556.0,0.0,25299993.6,0.0,13325333.76,296.0,4326.0,56246.0,417226.0,3074996.0,6278062.0,9768964.0,5079830.0,4541648.0,5134678.0,3534566.0,763982.0,3252.0,4264.0,40098706.0,0.0,39818.0,5706.0,4283422.0,7572952.0,2317244.0,11901436.0,12424264.0,103176.0,2156.0,24.0,3952.0,7858.0,24377490.0,9152160.0,28.0,804.0,0.0,0.0,25772042.0,58608.0,3534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347374.0,150920.0,36376.0,51350438.0,8440678.0,697116.0,154602.0,326240.0,76802.0,31717102.0,78244.0,0.0,0.0,205626270.0,12256.28,11894.0,13612922.0,3412614.0,2042738.0,904162.0,1850494.0,1919046.0,2661012.0,11954512.0,292548.0,150.0,0.0,0.0
461,178252.0,0.0,0.0,1586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419922.0,0.0,3536.0,0.0,28494.0,48144.0,8790546.0,7702496.0,2010906.0,945406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10831048.0,0.0,0.0,0.0,0.0,4419922.0,95782.0,994138.0,1013462.0,220400.0,218480.0,212000.0,214820.0,201380.0,230160.0,217720.0,270880.0,211400.0,178252.6,10831048.0,10831048.0,220.0,0.0,0.0,104476.0,1140360.0,0.0,1209600.0,0.0,4.0,242.0,0.0,8394066.24,0.0,1434991.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8894.0,0.0,10831048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0,1588.0,8250208.0,3775930.0,0.0,101850.0,0.0,0.0,8462896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,196588.0,0.0,630.0,580.0,0.0,0.0,0.0,0.0,0.0,207934.0,3916156.0,3962136.0,1230878.0,136502.0,4316.0,0.0,3880686.0,0.0,0.0,0.0,333412.0,483142.0,10059168.0,9493326.0,2783084.0,673048.0,2.0,0.0,0.0,0.0,428.0,3048.0,0.0,0.0,0.0,0.0,0.0,0.0,47632.0,5191012.0,4219278.0,0.0,26016.0,37840.0,83712.0,117000.0,165464.0,8158574.0,791076.0,78238.0,2.0,0.0,4223850.0,1983576.0,1071084.0,533876.0,402014.0,290120.0,209108.0,184268.0,166816.0,393210.0,13177344.0,4580.0,17636.0,8694.0,6.0,3880686.0,113620.0,1938232.0,839684.0,218460.0,184800.0,219620.0,302720.0,254440.0,281660.0,310400.0,269320.0,144980.0,196588.24,13177344.0,13177344.0,10784944.0,48399.0,4264.0,97852.0,1061120.0,9461310.0,1209600.0,235718.0,2.0,222.0,0.0,9424236.48,0.0,1911358.08,1494.0,3700.0,0.0,2448.0,355432.0,1044168.0,2342916.0,3282018.0,1587416.0,666712.0,167064.0,9748.0,0.0,1252.0,13177344.0,0.0,8142.0,1008.0,547912.0,578400.0,528028.0,7248256.0,530978.0,15156.0,42.0,0.0,478.0,5110.0,9118774.0,5103396.0,0.0,290.0,0.0,0.0,9485046.0,7214.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59728.0,43090.0,12858.0,20974108.0,2540132.0,234716.0,36702.0,60862820.0,6346368.0,12868126.0,49536.0,0.0,0.0,16588280.0,2590.82,2450.0,1679182.0,851230.0,576638.0,268148.0,568134.0,472178.0,1270750.0,3738142.0,33520.0,0.0,0.0,0.0
463,300140.0,0.0,892.0,860.0,0.0,0.0,0.0,0.0,6750.0,639060.0,6635784.0,8386400.0,2007600.0,175962.0,19606.0,0.0,8121522.0,0.0,0.0,0.0,576736.0,793590.0,15426448.0,14306464.0,2762666.0,1288562.0,4.0,0.0,0.0,0.0,496.0,1894.0,0.0,0.0,0.0,0.0,0.0,184.0,238714.0,8808184.0,8824080.0,0.0,18836.0,29736.0,62322.0,77138.0,115872.0,1195538.0,15937678.0,376212.0,57830.0,0.0,8831390.0,3819274.0,1447466.0,988054.0,711670.0,530196.0,394902.0,360972.0,257248.0,529990.0,18769446.0,5990.0,6014.0,3020.0,0.0,8121522.0,173910.0,823648.0,1933780.0,143160.0,144140.0,130020.0,150520.0,217760.0,191240.0,158120.0,229920.0,79180.0,300139.79,18769446.0,18769446.0,18559396.0,85020.0,16.0,37160.0,588880.0,17879852.0,1209600.0,419352.0,6.0,188.0,0.0,14943915.84,0.0,2921227.2,802.0,3996.0,0.0,35328.0,1268398.0,2995482.0,6423796.0,5144910.0,1728632.0,267230.0,7192.0,194.0,1992.0,5444.0,18769446.0,0.0,18706.0,3078.0,1499290.0,894190.0,528678.0,12460046.0,2403684.0,63198.0,292.0,0.0,1202.0,3456.0,15108308.0,5853248.0,0.0,2484.0,0.0,0.0,15109922.0,35998.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98380.0,58090.0,14690.0,23113026.0,3230850.0,463668.0,71440.0,9360.0,908.0,18445798.0,84966.0,0.0,0.0,1577600.0,6673.22,7034.0,3046506.0,1691064.0,1184006.0,563828.0,1134196.0,957070.0,8928414.0,343730.0,22338.0,10.0,0.0,0.0
464,197844.0,0.0,1174.0,1148.0,0.0,0.0,0.0,0.0,8130.0,164046.0,3130278.0,6352780.0,2902044.0,316038.0,15040.0,0.0,5208554.0,0.0,0.0,0.0,179468.0,272800.0,11186446.0,9910330.0,2292250.0,1144160.0,0.0,0.0,0.0,0.0,558.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,200892.0,7054708.0,5632756.0,0.0,9398.0,5016.0,8008.0,13500.0,36410.0,10388452.0,2315368.0,112174.0,30.0,0.0,6093134.0,2717230.0,1303598.0,744222.0,546580.0,421118.0,308084.0,234546.0,135816.0,384028.0,13661466.0,530.0,1092.0,5586.0,20.0,5208554.0,157846.0,958654.0,1325798.0,244720.0,239000.0,244060.0,161500.0,163900.0,177780.0,181640.0,172200.0,62220.0,197844.35,13661466.0,13661466.0,13482124.0,59553.0,22.0,13344.0,322000.0,12896084.0,1209600.0,366726.0,2.0,308.0,0.0,10720329.6,0.0,2163188.16,100.0,1792.0,0.0,8678.0,272688.0,1260656.0,3393576.0,4401888.0,2520848.0,861584.0,165538.0,2900.0,120.0,186.0,13661466.0,0.0,18258.0,2888.0,1057202.0,993806.0,556476.0,9220354.0,988580.0,50622.0,170.0,0.0,1536.0,984.0,10971400.0,1204064.0,0.0,20.0,0.0,0.0,10975994.0,28900.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82886.0,56068.0,22404.0,12758338.0,1916146.0,255560.0,91114.0,68468020.0,6851742.0,8129674.0,25516.0,0.0,0.0,17844350.0,6409.7,6424.0,2261238.0,1902674.0,1159786.0,546702.0,879134.0,1216376.0,4802910.0,105566.0,13964.0,6.0,0.0,0.0
465,137150.0,0.0,840.0,334.0,0.0,0.0,0.0,0.0,0.0,21882.0,557268.0,3213758.0,1638706.0,338810.0,26480.0,2954.0,3998098.0,0.0,216.0,0.0,36942.0,59644.0,7628924.0,6727156.0,3639566.0,778380.0,0.0,0.0,0.0,0.0,1620.0,5324.0,0.0,0.0,0.0,0.0,0.0,0.0,51712.0,2132150.0,3615996.0,0.0,11850.0,11660.0,18378.0,45456.0,172646.0,5407952.0,97394.0,34520.0,2.0,0.0,2095478.0,1385462.0,694862.0,399974.0,277568.0,201364.0,166122.0,145434.0,69552.0,364042.0,11306312.0,7800.0,8188.0,8150.0,2.0,3998098.0,118366.0,2861380.0,771316.0,427500.0,456480.0,475880.0,439760.0,445920.0,473840.0,305860.0,237260.0,153320.0,137149.91,11306312.0,11306312.0,8289502.0,29807.0,6900.0,32324.0,407000.0,5802976.0,1209600.0,253724.0,0.0,428.0,0.0,7424191.68,0.0,1061341.44,320.0,2546.0,0.0,1924.0,86326.0,798702.0,1931764.0,1939190.0,893500.0,136418.0,11638.0,396.0,1294.0,1392.0,11306312.0,0.0,9782.0,1354.0,483454.0,241376.0,333380.0,4344920.0,367898.0,17478.0,216.0,0.0,626.0,7596.0,7321510.0,3004940.0,0.0,562.0,0.0,0.0,7490410.0,7528.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52026.0,16962.0,3862.0,14565070.0,2359612.0,352364.0,57356.0,182040.0,45690.0,11191986.0,43732.0,0.0,0.0,2921560.0,2897.44,2744.0,711134.0,873466.0,598548.0,355242.0,595532.0,456052.0,1465756.0,742860.0,1268.0,0.0,0.0,0.0
466,270282.0,0.0,874.0,750.0,0.0,0.0,0.0,0.0,21254.0,900440.0,8302488.0,7747324.0,2634112.0,281652.0,13754.0,0.0,9153250.0,0.0,0.0,0.0,460352.0,592898.0,19655192.0,18981858.0,1891332.0,750076.0,0.0,0.0,0.0,0.0,1978.0,576.0,0.0,0.0,0.0,0.0,2500.0,20688.0,352586.0,6679180.0,12846070.0,0.0,40434.0,12390.0,17382.0,22878.0,115332.0,18644208.0,547406.0,500994.0,0.0,0.0,7680122.0,3825996.0,3057218.0,1851592.0,1121956.0,838528.0,773402.0,603644.0,129254.0,19312.0,22014146.0,4756.0,8162.0,11582.0,20.0,9153250.0,231164.0,1024532.0,858768.0,107860.0,106180.0,94080.0,101500.0,93360.0,99360.0,137020.0,143880.0,12340.0,270282.04,22014146.0,22014146.0,21859112.0,71739.0,12412.0,3514.0,173660.0,19926154.0,1209600.0,854112.0,0.0,548.0,0.0,16687026.24,0.0,3202447.68,90.0,4340.0,2496.0,107442.0,1310508.0,3882408.0,5979522.0,4534806.0,2446280.0,1086618.0,539354.0,11590.0,11196.0,11290.0,22014146.0,0.0,55618.0,6844.0,10890.0,2792806.0,1219182.0,12178276.0,3538732.0,98670.0,6.0,0.0,670.0,876.0,16516768.0,3623524.0,0.0,45142.0,0.0,0.0,16884568.0,26974.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109352.0,74074.0,14074.0,0.0,0.0,1038500.0,209212.0,201460.0,33682.0,0.0,0.0,0.0,0.0,16104010.0,24480.22,14898.0,3419134.0,4424594.0,2993128.0,1216308.0,2153170.0,1906946.0,893634.0,2859364.0,34638.0,108.0,0.0,0.0
